ticker,trade_number,entry_date,entry_price,exit_date,exit_price,return_pct,winner,next_open_entry_price,next_open_return_pct,next_open_winner,rsi14_signal,rsi_change_signal,volume_ratio_signal,volume_percentile60_signal,rsi14_prior,volume_ratio_prior,volume_percentile60_prior,atr_pct_prior,above_sma200_prior,sma50_over_200_prior,return_5d_prior,return_20d_prior,body_pct_signal,close_location_signal,price_change_signal,price_up_signal,rsi_cross_up_50,rsi_cross_up_50_price_up,rsi_cross_up_50_last_3_price_up,forward_return_1d_from_close,forward_return_1d_from_next_open,forward_return_5d_from_close,forward_return_5d_from_next_open,forward_return_10d_from_close,forward_return_10d_from_next_open,forward_return_20d_from_close,forward_return_20d_from_next_open,anchor_span,bars_after_anchor,line_drop_pct,breakout_pct
AAPL,122,2024-09-18,217.55,2024-09-23,227.34,4.2,1,224.99,0.7444908662607201,1,48.256002738097955,8.130885599966561,1.3636505415109852,0.7333333333333333,40.125117138131394,1.0420871641938656,0.4,2.2016434875035777,1,1,-1.5083367407205617,-4.028509451502938,1.4433463571592673,0.6092843326885873,1.798975967526184,1,0,0,0,3.7065567085051487,1.7245210898262142,2.573745978521913,0.6133605938041686,2.759526938239154,0.7955909151517782,5.0251483982056255,3.0179119071958693,2.0,1.0,3.03694427050721,1.9470934183087842
AAPL,123,2024-09-24,228.65,2024-09-25,224.93,-1.927,0,224.93,-0.3,0,57.294587708959746,1.277533730776348,0.707933202569592,0.31666666666666665,56.0170539781834,0.8912586580076782,0.65,2.2396777106016454,1,1,4.6921227810651,-0.1631105625110263,-0.5598075661491367,0.4530386740331527,0.3974036296198191,1,0,0,0,-0.4398117605664775,0.6401991730760725,-0.5101816422571126,0.5690659316231805,-0.7036988169063618,0.37344951762769973,3.7340018472094005,4.85928955675099,,,,
AAPL,124,2024-09-26,227.3,2024-10-01,227.3,-0.3,0,228.46,-0.8077475269193717,0,57.15252017519433,1.7823790650072553,0.5862611158014802,0.1,55.37014111018708,0.6804950315178924,0.3,2.143775543544665,1,1,2.573745978521913,-0.7279743893347401,0.09678838539375224,0.6828478964401331,0.5080178468878316,1,0,0,0,0.11867088607593335,-0.29326796813446965,-0.8131153305204086,-1.2212203449181613,0.6680731364275605,0.2538737634596888,1.3405414908579383,0.9235752429309185,,,,
AAPL,125,2024-10-09,229.52,2024-10-16,231.6,0.606,1,227.78,1.3770568092018582,1,56.357851255900165,5.0313778269080345,0.5727023924758338,0.06666666666666667,51.32647342899213,0.5341291915351396,0.03333333333333333,2.0997217253372957,1,1,-0.1945095265461272,2.5714415519513034,1.9135994316920493,0.95731707317073,1.6698409886167331,1,0,0,1,-0.2178269582643555,0.5531653349723387,0.9758647730243153,1.7560804284836307,0.5314977781650354,1.3082799192202899,-2.9711597107258014,-2.2214417420317822,,,,
AAPL,126,2024-10-17,233.43,2024-10-23,232.15,-0.848,0,236.18,-2.0063256838004913,0,57.9951017038956,0.4863506207748074,0.5882599930946695,0.1,57.50875108312079,0.5939969054201159,0.15,1.9329577292563067,1,1,0.9758647730243153,5.0251483982056255,-0.5483442573790863,0.48948948948949045,0.15963413581845387,1,0,0,0,1.227654533706657,-0.4996189347108215,-0.6805944432479061,-2.3753069692607376,-2.687917294852471,-4.348378355491578,-1.6928709885849713,-3.3703107799136323,,,,
AAPL,127,2024-11-04,220.99,2024-11-21,228.6492,3.166,1,221.8,2.78800721370604,1,38.2953218602349,-1.153818712893866,1.0848850858684813,0.65,39.449140573128766,1.630844811825022,0.95,1.8936256230913593,1,1,-3.673134263860678,-1.7151675485008844,0.4615593465767599,0.7467532467532451,-0.40375039253510714,0,0,0,0,0.6486194315571403,0.7439134355274879,0.9999549569839283,1.0955816050495892,2.707085266429443,2.8043282236248857,9.29687851898564,9.40036068530208,2.0,1.0,4.170070074373422,1.3436668806750467
AAPL,128,2024-11-22,228.88,2024-12-06,242.91,5.83,1,231.46,4.646859068521554,1,54.83166119158285,2.5654838119409007,0.8703803026695892,0.35,52.26617737964195,0.9724219155937879,0.48333333333333334,1.7676157451242347,1,1,0.13145210761547066,-0.8891009237975367,0.7936507936507946,0.6804511278195506,0.5907579205321145,1,0,0,0,1.3050854830991332,0.6091765315821229,4.2284769652412235,3.512485958696976,7.34328098490451,6.605893026872889,11.049723756906072,10.286874621964914,,,,
AAPL,129,2024-12-09,242.91,2024-12-18,251.455,3.218,1,246.89,1.5490015796508674,1,76.93341330067827,4.362796281193653,1.032538256921628,0.6333333333333333,72.57061701948462,0.8474922613286173,0.3333333333333333,1.4343394108224174,1,1,2.3216618210929907,6.752241955336746,2.0344870363478424,0.9107468123861552,1.6101136550815243,1,0,0,0,0.41337386018236444,0.35643403945078145,1.7386018237081968,1.680910526955337,3.4528875379939317,3.3942241484061775,-1.6413373860182379,-1.6971120742030887,,,,
AAPL,130,2024-12-20,252.16,2024-12-26,258.19,2.091,1,254.77,1.0423872512462171,1,72.26098643746707,5.129274393286664,3.277337952416203,1.0,67.1317120441804,1.3925831281020573,0.9166666666666666,1.5591233466634518,1,1,0.7380222616550913,9.078602620087327,2.6003870343493056,0.9452201933404951,1.881580527643223,1,0,0,0,0.30649534362843234,0.19625544608863343,-0.899838893473226,-1.0087529928955563,-4.825336948406623,-4.92993680574636,-12.114424928287947,-12.211013855634501,,,,
AAPL,131,2025-01-06,244.31,2025-01-07,242.98,-0.844,0,242.98,-0.3,0,48.12265155979593,2.7810410174489917,0.9558556332398215,0.6833333333333333,45.34161054234694,0.8502346199321889,0.5,1.7590583566582485,1,1,-6.045865184155652,0.1440269947738937,0.2824280627072153,0.4358353510895886,0.6738987508218219,1,0,0,0,-1.138775510204082,-0.316898510165442,-4.78367346938775,-3.9920981150711965,-8.64081632653061,-7.881307103465296,-5.114285714285716,-4.325458885504974,4.0,2.0,3.8954520886417945,0.17426245976586624
AAPL,132,2025-01-14,234.75,2025-01-16,233.28,-0.926,0,234.64,-0.879611319468115,0,33.478111039124315,-1.1703526219676945,0.809995350803781,0.4,34.64846366109201,1.0240610722178811,0.7833333333333333,2.0447603068099114,1,1,-3.6817882971729166,-4.904864294697553,-0.6261980830670921,0.22191780821917836,-0.4778156996587013,0,0,0,0,1.967592592592604,1.376576883736802,-4.0509259259259185,-4.607057620184096,2.6063100137174278,2.0115922263893804,1.5389231824417093,0.9503920900102436,3.0,1.0,3.531154827557817,1.3863695257838728
AAPL,133,2025-01-22,219.79,2025-01-31,239.145,8.506,1,224.74,6.109628904511881,1,31.616742188785096,1.9239464131934767,1.2036390436168878,0.8833333333333333,29.69279577559162,1.9149748390867285,0.9833333333333333,2.4553594913148293,1,1,-5.017064846416385,-10.2439024390244,1.838118203739943,0.9330254041570459,0.5344951491196737,1,0,0,0,-0.07595049814592691,-0.480555308356323,6.938301389447354,6.5052950075642935,3.86007237635706,3.4395301236984865,9.828887995353618,9.38417727151375,2.0,1.0,5.6246050136928565,1.1342459450132307
