symbol,timestamp_ny,session,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume_nonzero
AMD,2026-09-21T17:00:00-04:00,after hours,615.24,615.52,614.61,615.05,0,0.0,0.0,False
AMD,2026-09-21T17:30:00-04:00,after hours,615.05,616.84,615.01,615.84,0,0.0,0.0,False
AMD,2026-09-21T18:00:00-04:00,after hours,615.8,617.99,615.5,617.94,0,0.0,0.0,False
AMD,2026-09-21T18:30:00-04:00,after hours,617.97,619.5,615.52,619.2,0,0.0,0.0,False
AMD,2026-09-21T19:00:00-04:00,after hours,619.2,620.0,619.0,619.355,0,0.0,0.0,False
AMD,2026-09-21T19:30:00-04:00,after hours,619.68,620.0,619.11,619.9809,0,0.0,0.0,False
AMD,2026-09-22T16:00:00-04:00,after hours,623.74,623.99,621.18,621.55,0,0.0,0.0,False
AMD,2026-09-22T16:30:00-04:00,after hours,621.69,623.77,620.8251,621.4,0,0.0,0.0,False
AMD,2026-09-22T17:00:00-04:00,after hours,621.37,656.1456,156.4427,620.92,0,0.0,0.0,False
AMD,2026-09-22T17:30:00-04:00,after hours,621.0,623.77,620.5,620.75,0,0.0,0.0,False
AMD,2026-09-22T18:00:00-04:00,after hours,620.6011,622.0,620.5,621.6,0,0.0,0.0,False
AMD,2026-09-22T18:30:00-04:00,after hours,621.65,622.14,621.35,621.988,0,0.0,0.0,False
AMD,2026-09-22T19:00:00-04:00,after hours,621.99,622.3227,621.6,622.24,0,0.0,0.0,False
AMD,2026-09-22T19:30:00-04:00,after hours,622.05,623.7,621.7554,623.4682,0,0.0,0.0,False
AMD,2026-09-23T16:00:00-04:00,after hours,614.91,615.49,613.2,613.95,0,0.0,0.0,False
AMD,2026-09-23T16:30:00-04:00,after hours,614.0,614.75,613.693,614.357,0,0.0,0.0,False
AMD,2026-09-23T17:00:00-04:00,after hours,614.3332,614.75,613.81,614.61,0,0.0,0.0,False
AMD,2026-09-23T17:30:00-04:00,after hours,614.65,614.8,614.2512,614.7089,0,0.0,0.0,False
AMD,2026-09-23T18:00:00-04:00,after hours,614.7291,615.5,614.4689,614.86,0,0.0,0.0,False
AMD,2026-09-23T18:30:00-04:00,after hours,615.0,615.39,614.3,615.0112,0,0.0,0.0,False
AMD,2026-09-23T19:00:00-04:00,after hours,615.0112,615.45,614.5,614.562,0,0.0,0.0,False
AMD,2026-09-23T19:30:00-04:00,after hours,614.61,615.0,614.35,614.51,0,0.0,0.0,False
AMZN,2026-09-18T16:00:00-04:00,after hours,253.69,258.6,253.51,254.3,0,0.0,0.0,False
AMZN,2026-09-18T16:30:00-04:00,after hours,254.29,254.89,253.71,254.4403,0,0.0,0.0,False
AMZN,2026-09-18T17:00:00-04:00,after hours,254.28,259.2915,245.4454,254.4,0,0.0,0.0,False
AMZN,2026-09-18T17:30:00-04:00,after hours,254.51,254.7499,253.71,254.61,0,0.0,0.0,False
AMZN,2026-09-18T18:00:00-04:00,after hours,254.61,254.62,253.71,254.5452,0,0.0,0.0,False
AMZN,2026-09-18T18:30:00-04:00,after hours,254.517,259.22,254.32,254.35,0,0.0,0.0,False
AMZN,2026-09-18T19:00:00-04:00,after hours,254.4767,254.71,254.35,254.44,0,0.0,0.0,False
AMZN,2026-09-18T19:30:00-04:00,after hours,254.4904,254.5,253.996,254.15,0,0.0,0.0,False
AMZN,2026-09-21T16:00:00-04:00,after hours,258.46,258.84,257.554,258.46,0,0.0,0.0,False
AMZN,2026-09-21T16:30:00-04:00,after hours,258.4646,258.6,257.4039,258.57,0,0.0,0.0,False
AMZN,2026-09-21T17:00:00-04:00,after hours,258.58,258.97,246.5713,258.8496,0,0.0,0.0,False
AMZN,2026-09-21T17:30:00-04:00,after hours,258.77,258.91,258.5,258.5387,0,0.0,0.0,False
AMZN,2026-09-21T18:00:00-04:00,after hours,258.7437,258.8,258.5,258.733,0,0.0,0.0,False
AMZN,2026-09-21T18:30:00-04:00,after hours,258.75,258.85,258.45,258.77,0,0.0,0.0,False
AMZN,2026-09-21T19:00:00-04:00,after hours,258.8267,258.93,258.7,258.85,0,0.0,0.0,False
AMZN,2026-09-21T19:30:00-04:00,after hours,258.7779,259.26,258.7779,259.14,0,0.0,0.0,False
AMZN,2026-09-22T16:00:00-04:00,after hours,255.03,255.25,254.9,255.0788,0,0.0,0.0,False
AMZN,2026-09-22T16:30:00-04:00,after hours,254.98,255.08,254.3594,255.0,0,0.0,0.0,False
AMZN,2026-09-22T17:00:00-04:00,after hours,254.9959,315.0204,245.2677,255.0494,0,0.0,0.0,False
AMZN,2026-09-22T17:30:00-04:00,after hours,255.05,255.29,254.98,255.0994,0,0.0,0.0,False
AMZN,2026-09-22T18:00:00-04:00,after hours,255.08,255.3,255.05,255.2977,0,0.0,0.0,False
AMZN,2026-09-22T18:30:00-04:00,after hours,255.28,255.5,255.21,255.4,0,0.0,0.0,False
AMZN,2026-09-22T19:00:00-04:00,after hours,255.3987,255.69,255.34,255.52,0,0.0,0.0,False
AMZN,2026-09-22T19:30:00-04:00,after hours,255.52,255.69,255.38,255.45,0,0.0,0.0,False
AMZN,2026-09-23T16:00:00-04:00,after hours,249.42,249.88,249.2018,249.45,0,0.0,0.0,False
AMZN,2026-09-23T16:30:00-04:00,after hours,249.45,256.149,249.27,249.5,0,0.0,0.0,False
AMZN,2026-09-23T17:00:00-04:00,after hours,249.4988,249.65,234.3677,249.37,0,0.0,0.0,False
AMZN,2026-09-23T17:30:00-04:00,after hours,249.3435,249.41,249.34,249.41,0,0.0,0.0,False
AMZN,2026-09-23T18:00:00-04:00,after hours,249.41,249.8,249.35,249.7,0,0.0,0.0,False
AMZN,2026-09-23T18:30:00-04:00,after hours,249.54,249.7,249.27,249.59,0,0.0,0.0,False
AMZN,2026-09-23T19:00:00-04:00,after hours,249.59,249.7,248.23,248.45,0,0.0,0.0,False
AMZN,2026-09-23T19:30:00-04:00,after hours,248.44,248.69,247.82,247.85,0,0.0,0.0,False
BE,2026-09-18T16:00:00-04:00,after hours,264.9037,268.94,264.4,267.35,0,0.0,0.0,False
BE,2026-09-18T16:30:00-04:00,after hours,267.46,267.53,265.63,267.05,0,0.0,0.0,False
BE,2026-09-18T17:00:00-04:00,after hours,266.88,267.45,265.63,267.1,0,0.0,0.0,False
BE,2026-09-18T17:30:00-04:00,after hours,267.2051,267.24,266.51,266.9,0,0.0,0.0,False
BE,2026-09-18T18:00:00-04:00,after hours,266.9,267.0,265.63,266.96,0,0.0,0.0,False
BE,2026-09-18T18:30:00-04:00,after hours,266.96,267.0,266.31,266.79,0,0.0,0.0,False
BE,2026-09-18T19:00:00-04:00,after hours,266.7,267.24,266.45,266.87,0,0.0,0.0,False
BE,2026-09-18T19:30:00-04:00,after hours,266.9242,267.7,266.69,267.0483,0,0.0,0.0,False
BE,2026-09-21T16:00:00-04:00,after hours,272.89,274.5504,272.26,272.71,0,0.0,0.0,False
BE,2026-09-21T16:30:00-04:00,after hours,272.5239,272.6,271.41,271.4445,0,0.0,0.0,False
BE,2026-09-21T17:00:00-04:00,after hours,272.0,272.34,271.59,271.9,0,0.0,0.0,False
BE,2026-09-21T17:30:00-04:00,after hours,271.7709,272.89,271.7709,272.3,0,0.0,0.0,False
BE,2026-09-21T18:00:00-04:00,after hours,272.3,273.1451,272.3,273.14,0,0.0,0.0,False
BE,2026-09-21T18:30:00-04:00,after hours,273.15,273.25,272.96,273.06,0,0.0,0.0,False
BE,2026-09-21T19:00:00-04:00,after hours,273.25,274.3193,273.25,274.0,0,0.0,0.0,False
BE,2026-09-21T19:30:00-04:00,after hours,274.0,274.34,273.8,273.98,0,0.0,0.0,False
BE,2026-09-22T16:00:00-04:00,after hours,276.53,277.9125,275.39,276.51,0,0.0,0.0,False
BE,2026-09-22T16:30:00-04:00,after hours,276.55,276.55,276.2532,276.3,0,0.0,0.0,False
BE,2026-09-22T17:00:00-04:00,after hours,276.53,276.53,174.9576,276.3,0,0.0,0.0,False
BE,2026-09-22T17:30:00-04:00,after hours,276.54,276.54,276.027,276.08,0,0.0,0.0,False
BE,2026-09-22T18:00:00-04:00,after hours,276.2671,276.9225,276.13,276.9225,0,0.0,0.0,False
BE,2026-09-22T18:30:00-04:00,after hours,276.5043,277.0,276.5043,276.8127,0,0.0,0.0,False
BE,2026-09-22T19:00:00-04:00,after hours,276.71,277.4468,276.71,277.3868,0,0.0,0.0,False
BE,2026-09-22T19:30:00-04:00,after hours,277.3,277.49,277.04,277.38,0,0.0,0.0,False
BE,2026-09-23T16:00:00-04:00,after hours,274.915,275.88,274.77,274.84,0,0.0,0.0,False
BE,2026-09-23T16:30:00-04:00,after hours,274.42,275.19,274.42,274.8545,0,0.0,0.0,False
BE,2026-09-23T17:00:00-04:00,after hours,275.13,275.13,274.5008,274.5008,0,0.0,0.0,False
BE,2026-09-23T17:30:00-04:00,after hours,274.5738,274.85,274.4866,274.8,0,0.0,0.0,False
BE,2026-09-23T18:00:00-04:00,after hours,274.8,275.5,274.6391,275.5,0,0.0,0.0,False
BE,2026-09-23T18:30:00-04:00,after hours,275.5,275.5,275.19,275.35,0,0.0,0.0,False
BE,2026-09-23T19:00:00-04:00,after hours,275.394,275.5,275.1647,275.1647,0,0.0,0.0,False
BE,2026-09-23T19:30:00-04:00,after hours,275.2,275.57,275.15,275.57,0,0.0,0.0,False
BMNR,2026-09-18T16:00:00-04:00,after hours,25.99,26.01,25.67,25.7918,0,0.0,0.0,False
BMNR,2026-09-18T16:30:00-04:00,after hours,25.82,25.99,25.79,25.9,0,0.0,0.0,False
BMNR,2026-09-18T17:00:00-04:00,after hours,25.9,25.99,25.88,25.91,0,0.0,0.0,False
BMNR,2026-09-18T17:30:00-04:00,after hours,25.9001,25.96,25.85,25.941,0,0.0,0.0,False
BMNR,2026-09-18T18:00:00-04:00,after hours,25.94,26.0358,25.88,26.03,0,0.0,0.0,False
BMNR,2026-09-18T18:30:00-04:00,after hours,26.01,26.03,25.83,25.8439,0,0.0,0.0,False
BMNR,2026-09-18T19:00:00-04:00,after hours,25.8538,25.93,25.84,25.88,0,0.0,0.0,False
BMNR,2026-09-18T19:30:00-04:00,after hours,25.88,25.88,25.76,25.8488,0,0.0,0.0,False
BMNR,2026-09-21T16:00:00-04:00,after hours,28.25,28.6,28.18,28.5993,0,0.0,0.0,False
BMNR,2026-09-21T16:30:00-04:00,after hours,28.59,28.6,28.25,28.4392,0,0.0,0.0,False
BMNR,2026-09-21T17:00:00-04:00,after hours,28.4338,28.4338,28.25,28.4,0,0.0,0.0,False
BMNR,2026-09-21T17:30:00-04:00,after hours,28.3468,28.44,28.25,28.35,0,0.0,0.0,False
BMNR,2026-09-21T18:00:00-04:00,after hours,28.3588,28.43,28.25,28.25,0,0.0,0.0,False
BMNR,2026-09-21T18:30:00-04:00,after hours,28.26,28.38,28.2305,28.3799,0,0.0,0.0,False
BMNR,2026-09-21T19:00:00-04:00,after hours,28.37,28.52,28.37,28.42,0,0.0,0.0,False
BMNR,2026-09-21T19:30:00-04:00,after hours,28.42,28.52,28.38,28.51,0,0.0,0.0,False
BMNR,2026-09-22T16:00:00-04:00,after hours,28.75,28.78,28.66,28.78,0,0.0,0.0,False
BMNR,2026-09-22T16:30:00-04:00,after hours,28.7934,28.7934,28.7,28.7295,0,0.0,0.0,False
BMNR,2026-09-22T17:00:00-04:00,after hours,28.72,28.73,28.65,28.6638,0,0.0,0.0,False
BMNR,2026-09-22T17:30:00-04:00,after hours,28.6503,28.73,28.6503,28.67,0,0.0,0.0,False
BMNR,2026-09-22T18:00:00-04:00,after hours,28.69,28.7,28.57,28.6397,0,0.0,0.0,False
BMNR,2026-09-22T18:30:00-04:00,after hours,28.63,28.74,28.63,28.674,0,0.0,0.0,False
BMNR,2026-09-22T19:00:00-04:00,after hours,28.67,28.9,28.67,28.8388,0,0.0,0.0,False
BMNR,2026-09-22T19:30:00-04:00,after hours,28.83,28.8623,28.76,28.86,0,0.0,0.0,False
BMNR,2026-09-23T16:00:00-04:00,after hours,27.46,27.52,27.4,27.4073,0,0.0,0.0,False
BMNR,2026-09-23T16:30:00-04:00,after hours,27.4489,27.52,27.4377,27.4477,0,0.0,0.0,False
BMNR,2026-09-23T17:00:00-04:00,after hours,27.4448,27.59,27.4448,27.51,0,0.0,0.0,False
BMNR,2026-09-23T17:30:00-04:00,after hours,27.4818,27.55,27.4818,27.54,0,0.0,0.0,False
BMNR,2026-09-23T18:00:00-04:00,after hours,27.57,27.85,27.5503,27.8,0,0.0,0.0,False
BMNR,2026-09-23T18:30:00-04:00,after hours,27.79,27.87,27.75,27.82,0,0.0,0.0,False
BMNR,2026-09-23T19:00:00-04:00,after hours,27.825,27.84,27.75,27.75,0,0.0,0.0,False
BMNR,2026-09-23T19:30:00-04:00,after hours,27.75,27.7623,27.66,27.69,0,0.0,0.0,False
BMRN,2026-09-18T16:00:00-04:00,after hours,63.96,64.15,63.935,63.94,0,0.0,0.0,False
BMRN,2026-09-18T16:30:00-04:00,after hours,63.94,63.94,63.94,63.94,0,0.0,0.0,False
BMRN,2026-09-18T18:00:00-04:00,after hours,64.2999,64.2999,64.2999,64.2999,0,0.0,0.0,False
BMRN,2026-09-18T18:30:00-04:00,after hours,63.9,64.0,63.9,64.0,0,0.0,0.0,False
BMRN,2026-09-18T19:30:00-04:00,after hours,63.9375,63.9375,63.9375,63.9375,0,0.0,0.0,False
BMRN,2026-09-21T16:00:00-04:00,after hours,64.058,64.08,64.058,64.06,0,0.0,0.0,False
BMRN,2026-09-21T16:30:00-04:00,after hours,64.96,64.96,64.96,64.96,0,0.0,0.0,False
BMRN,2026-09-21T19:30:00-04:00,after hours,64.95,65.0,64.95,65.0,0,0.0,0.0,False
BMRN,2026-09-22T16:00:00-04:00,after hours,63.37,63.37,63.0,63.33,0,0.0,0.0,False
BMRN,2026-09-22T16:30:00-04:00,after hours,63.23,63.23,63.23,63.23,0,0.0,0.0,False
BMRN,2026-09-22T17:00:00-04:00,after hours,63.87,63.87,63.87,63.87,0,0.0,0.0,False
BMRN,2026-09-22T17:30:00-04:00,after hours,63.8592,63.8592,63.8592,63.8592,0,0.0,0.0,False
BMRN,2026-09-22T19:30:00-04:00,after hours,63.37,63.37,63.37,63.37,0,0.0,0.0,False
BMRN,2026-09-23T16:00:00-04:00,after hours,62.21,62.21,62.21,62.21,0,0.0,0.0,False
BMRN,2026-09-23T16:30:00-04:00,after hours,61.35,61.35,61.35,61.35,0,0.0,0.0,False
BMRN,2026-09-23T17:00:00-04:00,after hours,61.02,61.02,61.02,61.02,0,0.0,0.0,False
BMRN,2026-09-23T19:30:00-04:00,after hours,62.21,62.21,62.21,62.21,0,0.0,0.0,False
CRWD,2026-09-18T16:00:00-04:00,after hours,237.65,238.6,237.2247,237.85,0,0.0,0.0,False
CRWD,2026-09-18T16:30:00-04:00,after hours,237.85,237.85,237.4,237.75,0,0.0,0.0,False
CRWD,2026-09-18T17:00:00-04:00,after hours,237.6958,237.75,237.205,237.65,0,0.0,0.0,False
CRWD,2026-09-18T17:30:00-04:00,after hours,237.4898,237.64,237.2,237.35,0,0.0,0.0,False
CRWD,2026-09-18T18:00:00-04:00,after hours,237.3669,237.7,237.21,237.2999,0,0.0,0.0,False
CRWD,2026-09-18T18:30:00-04:00,after hours,237.3,237.3,236.88,236.9886,0,0.0,0.0,False
CRWD,2026-09-18T19:00:00-04:00,after hours,236.8827,237.03,236.8,236.98,0,0.0,0.0,False
CRWD,2026-09-18T19:30:00-04:00,after hours,236.975,237.28,236.9,237.1279,0,0.0,0.0,False
CRWD,2026-09-21T16:00:00-04:00,after hours,249.35,249.4,248.55,248.9696,0,0.0,0.0,False
CRWD,2026-09-21T16:30:00-04:00,after hours,248.85,249.35,248.0,248.9057,0,0.0,0.0,False
CRWD,2026-09-21T17:00:00-04:00,after hours,248.45,249.35,248.0,248.44,0,0.0,0.0,False
CRWD,2026-09-21T17:30:00-04:00,after hours,248.5,249.35,248.0,248.25,0,0.0,0.0,False
CRWD,2026-09-21T18:00:00-04:00,after hours,248.59,248.65,248.25,248.56,0,0.0,0.0,False
CRWD,2026-09-21T18:30:00-04:00,after hours,248.4,248.95,248.3,248.5001,0,0.0,0.0,False
CRWD,2026-09-21T19:00:00-04:00,after hours,248.74,248.857,248.35,248.587,0,0.0,0.0,False
CRWD,2026-09-21T19:30:00-04:00,after hours,248.4244,248.95,248.35,248.596,0,0.0,0.0,False
CRWD,2026-09-22T16:00:00-04:00,after hours,250.01,250.06,248.527,249.8,0,0.0,0.0,False
CRWD,2026-09-22T16:30:00-04:00,after hours,249.43,250.06,249.3,249.6,0,0.0,0.0,False
CRWD,2026-09-22T17:00:00-04:00,after hours,249.69,249.95,249.482,249.6509,0,0.0,0.0,False
CRWD,2026-09-22T17:30:00-04:00,after hours,249.75,250.06,249.65,249.84,0,0.0,0.0,False
CRWD,2026-09-22T18:00:00-04:00,after hours,249.92,250.5,249.73,250.18,0,0.0,0.0,False
CRWD,2026-09-22T18:30:00-04:00,after hours,250.18,250.4817,249.77,249.78,0,0.0,0.0,False
CRWD,2026-09-22T19:00:00-04:00,after hours,249.8158,250.0,249.2,249.25,0,0.0,0.0,False
CRWD,2026-09-22T19:30:00-04:00,after hours,249.55,249.9999,249.26,249.37,0,0.0,0.0,False
CRWD,2026-09-23T16:00:00-04:00,after hours,262.49,262.49,261.4101,261.78,0,0.0,0.0,False
CRWD,2026-09-23T16:30:00-04:00,after hours,261.78,262.49,261.55,261.741,0,0.0,0.0,False
CRWD,2026-09-23T17:00:00-04:00,after hours,261.75,261.85,261.04,261.44,0,0.0,0.0,False
CRWD,2026-09-23T17:30:00-04:00,after hours,261.491,261.67,261.35,261.57,0,0.0,0.0,False
CRWD,2026-09-23T18:00:00-04:00,after hours,261.7,262.0,261.4,261.6562,0,0.0,0.0,False
CRWD,2026-09-23T18:30:00-04:00,after hours,261.6577,261.7,261.4,261.51,0,0.0,0.0,False
CRWD,2026-09-23T19:00:00-04:00,after hours,261.42,261.88,261.03,261.6,0,0.0,0.0,False
CRWD,2026-09-23T19:30:00-04:00,after hours,261.75,261.8,261.1932,261.31,0,0.0,0.0,False
DIA,2026-09-18T16:00:00-04:00,after hours,515.92,517.0009,515.845,516.595,0,0.0,0.0,False
DIA,2026-09-18T16:30:00-04:00,after hours,516.6085,516.6323,515.88,516.43,0,0.0,0.0,False
DIA,2026-09-18T17:00:00-04:00,after hours,515.6828,516.5999,515.5,516.5999,0,0.0,0.0,False
DIA,2026-09-18T17:30:00-04:00,after hours,516.45,516.6,515.9912,516.2,0,0.0,0.0,False
DIA,2026-09-18T18:00:00-04:00,after hours,516.12,516.5612,515.87,515.87,0,0.0,0.0,False
DIA,2026-09-18T18:30:00-04:00,after hours,515.86,516.5534,515.8162,516.42,0,0.0,0.0,False
DIA,2026-09-18T19:00:00-04:00,after hours,516.42,516.42,515.92,516.2286,0,0.0,0.0,False
DIA,2026-09-18T19:30:00-04:00,after hours,516.16,516.25,516.02,516.15,0,0.0,0.0,False
DIA,2026-09-21T16:00:00-04:00,after hours,519.87,519.8901,519.63,519.63,0,0.0,0.0,False
DIA,2026-09-21T16:30:00-04:00,after hours,519.7,519.7,519.64,519.65,0,0.0,0.0,False
DIA,2026-09-21T17:00:00-04:00,after hours,519.78,519.78,519.78,519.78,0,0.0,0.0,False
DIA,2026-09-21T18:00:00-04:00,after hours,519.79,519.86,519.7,519.82,0,0.0,0.0,False
DIA,2026-09-21T18:30:00-04:00,after hours,519.83,519.83,519.83,519.83,0,0.0,0.0,False
DIA,2026-09-21T19:00:00-04:00,after hours,519.8318,519.85,519.8318,519.85,0,0.0,0.0,False
DIA,2026-09-21T19:30:00-04:00,after hours,519.72,519.78,519.72,519.72,0,0.0,0.0,False
DIA,2026-09-22T16:00:00-04:00,after hours,518.0,518.09,517.88,517.98,0,0.0,0.0,False
DIA,2026-09-22T16:30:00-04:00,after hours,517.91,517.94,517.7,517.7,0,0.0,0.0,False
DIA,2026-09-22T17:00:00-04:00,after hours,517.7,518.0,517.7,518.0,0,0.0,0.0,False
DIA,2026-09-22T17:30:00-04:00,after hours,517.4018,517.4018,517.39,517.39,0,0.0,0.0,False
DIA,2026-09-22T18:00:00-04:00,after hours,517.95,518.07,517.86,517.86,0,0.0,0.0,False
DIA,2026-09-22T18:30:00-04:00,after hours,517.9613,517.9613,517.91,517.91,0,0.0,0.0,False
DIA,2026-09-22T19:00:00-04:00,after hours,517.91,517.94,517.8436,517.8436,0,0.0,0.0,False
DIA,2026-09-22T19:30:00-04:00,after hours,517.909,517.9423,517.8734,517.8734,0,0.0,0.0,False
DIA,2026-09-23T16:00:00-04:00,after hours,514.35,514.35,514.07,514.3135,0,0.0,0.0,False
DIA,2026-09-23T16:30:00-04:00,after hours,514.26,514.27,514.19,514.26,0,0.0,0.0,False
DIA,2026-09-23T17:00:00-04:00,after hours,514.3,514.5,514.18,514.5,0,0.0,0.0,False
DIA,2026-09-23T18:00:00-04:00,after hours,514.3,514.51,514.3,514.4714,0,0.0,0.0,False
DIA,2026-09-23T18:30:00-04:00,after hours,514.36,514.43,514.36,514.43,0,0.0,0.0,False
DIA,2026-09-23T19:00:00-04:00,after hours,514.38,514.38,513.98,514.06,0,0.0,0.0,False
DIA,2026-09-23T19:30:00-04:00,after hours,514.03,514.03,513.82,513.9035,0,0.0,0.0,False
GDX,2026-09-18T16:00:00-04:00,after hours,95.48,96.0,95.22,95.7387,0,0.0,0.0,False
GDX,2026-09-18T16:30:00-04:00,after hours,95.88,95.88,95.5,95.7,0,0.0,0.0,False
GDX,2026-09-18T17:00:00-04:00,after hours,95.665,95.84,95.48,95.48,0,0.0,0.0,False
GDX,2026-09-18T17:30:00-04:00,after hours,95.7,95.8,95.48,95.77,0,0.0,0.0,False
GDX,2026-09-18T18:00:00-04:00,after hours,95.7,95.9,95.7,95.77,0,0.0,0.0,False
GDX,2026-09-18T18:30:00-04:00,after hours,95.78,95.8,95.74,95.75,0,0.0,0.0,False
GDX,2026-09-18T19:00:00-04:00,after hours,95.78,95.8,95.5,95.68,0,0.0,0.0,False
GDX,2026-09-18T19:30:00-04:00,after hours,95.68,95.7,95.5609,95.6,0,0.0,0.0,False
GDX,2026-09-21T16:00:00-04:00,after hours,94.49,94.49,94.3071,94.32,0,0.0,0.0,False
GDX,2026-09-21T16:30:00-04:00,after hours,94.43,94.43,93.4079,93.4079,0,0.0,0.0,False
GDX,2026-09-21T17:00:00-04:00,after hours,94.3,94.3,90.0435,94.24,0,0.0,0.0,False
GDX,2026-09-21T17:30:00-04:00,after hours,94.43,94.43,94.1818,94.43,0,0.0,0.0,False
GDX,2026-09-21T18:00:00-04:00,after hours,94.32,94.38,94.32,94.38,0,0.0,0.0,False
GDX,2026-09-21T18:30:00-04:00,after hours,94.4,94.68,94.4,94.61,0,0.0,0.0,False
GDX,2026-09-21T19:00:00-04:00,after hours,94.62,94.72,94.62,94.72,0,0.0,0.0,False
GDX,2026-09-21T19:30:00-04:00,after hours,94.78,94.8303,94.7,94.8201,0,0.0,0.0,False
GDX,2026-09-22T16:00:00-04:00,after hours,97.78,97.84,97.55,97.77,0,0.0,0.0,False
GDX,2026-09-22T16:30:00-04:00,after hours,97.78,97.83,97.6,97.83,0,0.0,0.0,False
GDX,2026-09-22T17:00:00-04:00,after hours,97.81,97.81,97.56,97.75,0,0.0,0.0,False
GDX,2026-09-22T17:30:00-04:00,after hours,97.81,97.83,97.65,97.8,0,0.0,0.0,False
GDX,2026-09-22T18:00:00-04:00,after hours,97.7508,97.83,97.7508,97.83,0,0.0,0.0,False
GDX,2026-09-22T18:30:00-04:00,after hours,97.9491,98.11,97.94,97.94,0,0.0,0.0,False
GDX,2026-09-22T19:00:00-04:00,after hours,97.9,97.93,97.7605,97.88,0,0.0,0.0,False
GDX,2026-09-22T19:30:00-04:00,after hours,97.85,97.92,97.77,97.77,0,0.0,0.0,False
GDX,2026-09-23T16:00:00-04:00,after hours,93.56,93.75,93.56,93.59,0,0.0,0.0,False
GDX,2026-09-23T16:30:00-04:00,after hours,93.5509,93.59,93.55,93.55,0,0.0,0.0,False
GDX,2026-09-23T17:00:00-04:00,after hours,87.2333,93.61,87.2333,93.6,0,0.0,0.0,False
GDX,2026-09-23T17:30:00-04:00,after hours,93.56,93.61,93.5131,93.56,0,0.0,0.0,False
GDX,2026-09-23T18:00:00-04:00,after hours,93.61,93.74,93.6,93.7,0,0.0,0.0,False
GDX,2026-09-23T18:30:00-04:00,after hours,93.72,93.72,93.62,93.64,0,0.0,0.0,False
GDX,2026-09-23T19:00:00-04:00,after hours,93.63,93.72,93.63,93.72,0,0.0,0.0,False
GDX,2026-09-23T19:30:00-04:00,after hours,93.61,93.74,93.61,93.74,0,0.0,0.0,False
GOOGL,2026-09-18T16:00:00-04:00,after hours,349.01,350.5,349.01,349.98,0,0.0,0.0,False
GOOGL,2026-09-18T16:30:00-04:00,after hours,349.99,350.69,349.54,350.0,0,0.0,0.0,False
GOOGL,2026-09-18T17:00:00-04:00,after hours,350.04,350.29,349.54,350.22,0,0.0,0.0,False
GOOGL,2026-09-18T17:30:00-04:00,after hours,350.25,350.68,349.54,350.58,0,0.0,0.0,False
GOOGL,2026-09-18T18:00:00-04:00,after hours,350.6,350.7751,349.54,350.61,0,0.0,0.0,False
GOOGL,2026-09-18T18:30:00-04:00,after hours,350.61,350.7,343.35,350.3698,0,0.0,0.0,False
GOOGL,2026-09-18T19:00:00-04:00,after hours,350.37,350.89,350.31,350.6,0,0.0,0.0,False
GOOGL,2026-09-18T19:30:00-04:00,after hours,350.64,350.88,350.34,350.83,0,0.0,0.0,False
GOOGL,2026-09-21T16:00:00-04:00,after hours,354.97,355.83,354.55,355.79,0,0.0,0.0,False
GOOGL,2026-09-21T16:30:00-04:00,after hours,355.7838,363.4996,339.8868,355.7699,0,0.0,0.0,False
GOOGL,2026-09-21T17:00:00-04:00,after hours,355.5,363.4996,331.2394,355.91,0,0.0,0.0,False
GOOGL,2026-09-21T17:30:00-04:00,after hours,355.89,355.96,355.8,355.88,0,0.0,0.0,False
GOOGL,2026-09-21T18:00:00-04:00,after hours,355.88,356.33,355.65,356.028,0,0.0,0.0,False
GOOGL,2026-09-21T18:30:00-04:00,after hours,356.1268,356.65,354.97,356.463,0,0.0,0.0,False
GOOGL,2026-09-21T19:00:00-04:00,after hours,356.31,356.47,356.0,356.1,0,0.0,0.0,False
GOOGL,2026-09-21T19:30:00-04:00,after hours,356.0,356.3462,356.0,356.2,0,0.0,0.0,False
GOOGL,2026-09-22T16:00:00-04:00,after hours,351.086,351.56,351.02,351.46,0,0.0,0.0,False
GOOGL,2026-09-22T16:30:00-04:00,after hours,351.4807,351.8,332.3136,351.71,0,0.0,0.0,False
GOOGL,2026-09-22T17:00:00-04:00,after hours,351.7,418.6982,291.4235,351.9,0,0.0,0.0,False
GOOGL,2026-09-22T17:30:00-04:00,after hours,351.9,352.42,351.16,352.1699,0,0.0,0.0,False
GOOGL,2026-09-22T18:00:00-04:00,after hours,352.1699,352.78,352.168,352.62,0,0.0,0.0,False
GOOGL,2026-09-22T18:30:00-04:00,after hours,352.606,352.68,352.0,352.36,0,0.0,0.0,False
GOOGL,2026-09-22T19:00:00-04:00,after hours,352.4,352.57,352.33,352.4403,0,0.0,0.0,False
GOOGL,2026-09-22T19:30:00-04:00,after hours,352.45,352.45,351.55,351.9,0,0.0,0.0,False
GOOGL,2026-09-23T16:00:00-04:00,after hours,337.85,354.6567,337.8142,338.28,0,0.0,0.0,False
GOOGL,2026-09-23T16:30:00-04:00,after hours,338.2739,343.4488,325.1359,338.65,0,0.0,0.0,False
GOOGL,2026-09-23T17:00:00-04:00,after hours,338.6345,354.418,325.1359,338.69,0,0.0,0.0,False
